"_id","price_start","price_end","house_area","flats_property_i","city_i","area_i","place_i","shi","ting","wei","floor_i","floor_zhu_i","lng","lat","deposit_ya","deposit_pay","s_jsf","s_gycs","s_znms","s_atm","s_dskd","s_zskf","s_fjqj","s_24hba","s_bjwx","s_sqhd","c_chuang","c_yigui","c_shuzhuo","c_kongtiao","c_canzhuo","c_nuanqi","c_tv","c_ranqi","c_wbl","c_dcl","c_rsq","c_xyj","c_bx","c_wifi","c_sf","c_cg","c_yyj","update_time_i"
1354,7700,7700,83,2,4,12,130,2,1,1,28,21,116.4995600000,39.9469800000,1,3,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1355,2600,2600,25,1,4,12,94,3,1,1,28,15,116.4174800000,40.0206700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
1356,3700,3700,88,2,4,12,109,2,2,1,26,21,116.5217300000,39.9241900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
1357,2800,2800,32,1,4,15,91,3,1,2,15,5,116.3426000000,40.0636800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1358,2600,2600,20,1,4,11,79,3,2,2,20,12,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1359,4860,4860,79,2,4,11,85,2,1,1,28,19,116.3097600000,40.0670400000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496246400
1360,1790,1790,20,1,4,15,98,3,1,1,10,5,116.3149700000,40.0519700000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1493049600
1361,1530,1530,17,1,4,16,93,3,1,1,29,10,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495209600
1362,1890,1890,20,1,4,15,81,3,1,1,15,11,116.2308400000,40.0811000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
1363,2080,2080,22,1,4,15,98,3,1,1,34,15,116.3167000000,40.0614900000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1492876800
1364,1990,1990,18,1,4,15,81,3,1,1,12,5,116.2308400000,40.0811000000,1,3,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494432000
1365,1900,1900,23,1,4,17,102,3,1,1,16,10,116.4269500000,39.8985600000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493913600
1366,3100,3100,80,2,4,11,123,2,1,1,15,6,116.2736800000,40.1499200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1367,2300,2300,24,1,4,17,102,1,1,1,12,3,116.4269500000,39.8985600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1368,1850,1850,15,1,4,13,113,3,1,1,13,11,116.4354800000,39.8464700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1369,1800,1800,19,1,4,12,109,2,1,1,29,16,116.5356100000,39.9606200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
1371,2000,2000,15,1,4,12,92,3,1,1,9,4,116.5943600000,39.9023100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1372,1380,1380,13,1,4,12,131,3,1,1,20,10,116.5287200000,39.8549400000,1,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495641600
1374,2600,2600,28,1,4,12,149,3,1,1,16,12,116.6099900000,39.9133600000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495382400
1375,2090,2090,16,1,4,15,81,4,2,1,6,5,116.2652600000,40.0431000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493136000
1376,1280,1280,17,1,4,16,93,3,1,1,18,4,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496073600
1377,1280,1280,18,1,4,16,93,3,1,1,18,14,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1378,1880,1880,17,1,4,11,79,3,1,1,34,24,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1492790400
1380,4000,4000,79,2,4,16,93,3,1,1,18,10,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1381,2200,2200,15,1,4,12,132,3,1,1,6,3,116.5792050000,40.2645280000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495900800
1382,1280,1280,17,1,4,16,93,3,1,1,18,6,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495728000
1383,3200,3200,32,2,4,12,128,1,1,1,9,5,116.4646900000,39.8655200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
1384,1600,1600,20,1,4,14,80,4,1,2,27,12,116.6388710000,39.8883220000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1385,1600,1600,20,1,4,11,85,3,1,1,6,3,116.3565900000,40.0745800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
1386,3250,3250,30,2,4,12,128,1,1,1,9,2,116.4646900000,39.8655200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
1387,2250,2250,15,1,4,17,102,3,1,1,12,6,116.4269500000,39.8985600000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493913600
1388,1980,1980,20,1,4,11,79,3,1,1,33,12,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1492790400
1389,2190,2190,20,1,4,15,87,3,1,1,12,5,116.3159600000,40.0241800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493049600
1390,1600,1600,18,1,4,19,115,3,1,1,6,6,116.5109100000,40.0954300000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496592000
1391,2750,2750,16,1,4,13,179,3,1,1,22,21,116.2991700000,39.8859400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1392,1800,1800,24,1,4,17,102,1,1,1,12,4,116.4269500000,39.8985600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495987200
1393,4860,4860,80,2,4,11,85,2,1,1,25,19,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1394,1480,1480,19,1,4,16,93,3,1,1,18,6,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1396,1700,1700,12,1,4,12,149,3,1,1,22,12,116.5784800000,39.9060400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
1397,2730,2730,30,2,4,16,82,1,1,1,6,2,116.5053900000,39.8019500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
1398,1580,1580,14,1,4,15,81,3,1,1,12,7,116.2370300000,40.0859400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495641600
1400,1480,1480,17,1,4,16,93,3,1,1,22,16,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1401,3500,3500,55,2,4,15,81,1,1,1,15,11,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494000000
1402,2080,2080,25,1,4,11,79,3,1,1,28,21,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494000000
1403,5200,5200,88,2,4,11,79,2,1,1,32,12,116.3115100000,40.0654800000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494000000
1404,2000,2000,19,1,4,15,98,3,1,1,7,3,116.3186400000,40.0556000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1405,2599,2599,25,2,4,12,84,1,1,1,4,2,116.5677200000,39.9108000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1496592000
1406,2400,2400,24,1,4,15,81,3,1,1,12,3,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494518400
1407,3000,3000,25,2,4,15,137,1,1,1,3,2,116.2934500000,40.0473800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1408,4199,4199,58,2,4,11,85,1,1,1,6,3,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1494259200
1409,3500,3500,66,2,4,12,109,1,1,1,29,11,116.5552700000,39.9575200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1410,1955,1955,23,1,4,11,79,3,1,2,23,11,116.3247600000,40.0741000000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1413,1880,1880,20,1,4,11,79,3,1,1,32,14,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493740800
1414,1280,1280,13,1,4,16,93,3,1,1,23,12,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495468800
1415,2350,2350,17,1,4,12,92,3,1,1,22,12,116.5943600000,39.9023100000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1416,2980,2980,25,2,4,22,204,1,1,1,3,3,116.3457200000,39.8867300000,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496592000
1417,2600,2600,25,1,4,11,79,3,2,2,20,8,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1418,4999,4999,81,2,4,15,98,2,1,1,28,17,116.3097600000,40.0670400000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1419,1700,1700,16,1,4,12,77,3,1,1,22,16,116.5759200000,39.8929200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493827200
1420,1800,1800,20,1,4,11,125,3,1,1,11,5,116.3632330000,40.0811200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
1421,2490,2490,16,1,4,15,87,3,1,1,11,7,116.3159600000,40.0241800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1422,1800,1800,20,1,4,15,91,3,2,1,10,7,116.3426000000,40.0636800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1423,1780,1780,17,2,4,11,85,3,1,1,22,6,116.3632330000,40.0811200000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1495123200
1424,2390,2390,21,2,4,12,152,3,1,1,18,5,116.4631300000,39.8888500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1425,1960,1960,20,2,4,15,91,3,1,2,8,4,116.3426000000,40.0636800000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495814400
1426,2160,2160,17,2,4,12,182,3,1,1,17,3,116.4625100000,39.8765300000,1,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1427,1300,1300,15,2,4,14,80,4,1,1,24,1,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1493136000
1428,1580,1580,19,2,4,16,93,3,1,1,18,12,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495555200
1429,1760,1760,18,2,4,11,125,3,1,1,11,8,116.3632330000,40.0811200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1430,2280,2280,18,2,4,15,98,3,1,1,34,19,116.3167000000,40.0614900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
1431,800,800,20,2,4,15,98,1,1,1,20,5,116.3149700000,40.0519700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1432,2050,2050,18,2,4,15,104,3,1,1,28,6,116.3305200000,40.0559100000,1,3,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1496592000
1433,5000,5000,56,2,4,15,117,2,1,1,10,1,116.2847200000,40.0220400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495728000
1434,1600,1600,13,2,4,14,105,3,1,1,25,21,116.6775100000,39.8950300000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495468800
1435,7500,7500,80,2,4,12,130,2,1,1,28,16,116.5034400000,39.9381200000,1,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495728000
1436,2299,2299,25,2,4,11,79,3,1,1,20,6,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1437,1600,1600,25,2,4,14,105,3,1,1,6,2,116.2311000000,40.2263400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
1438,2590,2590,25,2,4,12,205,1,1,1,2,2,116.3357700000,39.9538300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495641600
1439,4100,4100,19,2,4,12,109,2,1,1,29,3,116.5356100000,39.9606200000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496505600
1440,1980,1980,18,2,4,15,98,3,1,1,31,17,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494604800
1441,1170,1170,12,2,4,16,93,3,1,1,21,19,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495209600
1442,4000,4000,90,2,4,12,109,2,2,1,21,16,116.5217300000,39.9241900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1443,3600,3600,80,2,4,12,109,2,2,1,21,8,116.5889900000,39.9397400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496505600
1444,1380,1380,16,2,4,16,93,3,1,1,14,3,116.2916000000,39.7239300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1494777600
1445,3099,3099,85,2,4,11,123,2,1,1,16,8,116.2736800000,40.1499200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1446,1600,1600,25,2,4,13,153,1,1,1,1,1,116.5206040000,39.9254260000,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1493568000
1447,1860,1860,23,2,4,11,85,4,2,2,11,4,116.3326000000,40.0692900000,1,3,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1496592000
1448,2000,2000,30,2,4,12,95,3,1,1,16,2,116.5428200000,40.0314700000,1,3,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495555200
1449,3900,3900,88,2,4,12,109,2,2,1,29,21,116.5345220000,39.9644080000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496160000
1450,3500,3500,80,2,4,12,109,2,1,1,25,5,116.5649200000,39.9562300000,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1496592000
1451,6500,6500,93,2,4,11,79,3,1,1,32,11,116.3097900000,40.0687400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493136000
1452,1380,1380,18,2,4,16,93,3,1,1,18,10,116.2916000000,39.7239300000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496592000
1453,5280,5280,98,2,4,11,85,3,1,1,20,9,116.3783500000,40.0792500000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494604800
1454,1860,1860,25,2,4,11,85,3,1,1,6,3,116.3662500000,40.0841800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496246400
1455,8000,8000,90,2,4,12,107,3,1,1,6,3,116.4170000000,39.9856700000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494518400
1456,1580,1580,15,2,4,15,81,3,1,1,15,6,116.2564400000,40.0555200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1496332800
1457,5670,5670,95,2,4,15,127,3,1,1,9,7,116.1772600000,40.0510700000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1492876800
1458,2590,2590,43,2,4,16,178,1,1,1,11,9,116.3629700000,39.7720900000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1496592000
1459,1800,1800,20,1,4,11,79,3,1,1,33,10,116.3115100000,40.0654800000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1492963200
1460,4000,4000,86,2,4,11,85,2,1,1,8,4,116.3071500000,40.0970200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496419200
1461,2000,2000,24,1,4,12,84,3,1,1,6,2,116.5759200000,39.8929200000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495728000
1462,1890,1890,16,1,4,15,81,3,1,1,15,12,116.2564400000,40.0555200000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1494086400
1463,1580,1580,14,1,4,15,81,3,1,1,11,7,116.2370300000,40.0859400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1495641600
1464,1099,1099,18,1,4,11,123,3,1,1,16,16,116.2736800000,40.1499200000,1,3,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1495900800
1465,1890,1890,16,1,4,15,81,3,1,1,12,3,116.2370300000,40.0859400000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493913600
1466,1750,1750,14,1,4,13,147,3,1,1,11,3,116.4283000000,39.8439000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1467,3700,3700,90,2,4,12,109,2,2,1,22,13,116.5210200000,39.9614000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1496332800
1468,1490,1490,14,1,4,15,81,3,1,1,9,4,116.2564400000,40.0555200000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495209600
1469,1799,1799,16,1,4,11,85,3,1,2,6,3,116.3372200000,40.0709700000,1,3,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1495641600
1470,6490,6490,60,2,4,15,86,2,1,1,6,4,116.3675340000,39.9938880000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1496505600
1471,1600,1600,13,1,4,14,105,4,1,1,25,23,116.6775100000,39.8950300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1494518400
1472,4200,4200,57,2,4,11,79,1,1,1,20,8,116.3271600000,40.0683000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494086400
1473,1980,1980,20,1,4,11,85,3,1,1,33,12,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494950400
1474,1800,1800,25,2,4,13,142,1,1,1,1,1,116.5206040000,39.9254260000,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1494172800
1475,13500,13500,77,2,4,12,152,1,1,1,28,20,116.4872000000,39.8941000000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
1476,4860,4860,80,2,4,11,85,2,1,1,25,10,116.3097600000,40.0670400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494000000
1477,2400,2400,25,1,4,15,117,3,1,1,10,6,116.2847200000,40.0220400000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1494259200
1478,1860,1860,18,1,4,11,85,3,1,2,12,7,116.3211600000,40.0681200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495814400
1479,1890,1890,18,1,4,15,81,3,1,1,15,6,116.2564400000,40.0555200000,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1496246400
1480,2300,2300,24,1,4,12,152,3,1,1,6,5,116.4835900000,39.8929700000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495036800
1481,7400,7400,80,2,4,12,130,2,1,1,28,18,116.5034400000,39.9381200000,1,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1495123200
1482,1580,1580,18,1,4,16,93,3,1,1,16,12,116.2916000000,39.7239300000,1,3,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1495123200
1483,2250,2250,17,1,4,12,122,3,1,1,6,5,116.4785870000,39.9229380000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494432000
1484,1899,1899,18,1,4,15,91,3,1,2,10,4,116.3426000000,40.0636800000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494518400
1485,1500,1500,16,1,4,14,80,3,1,1,24,20,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1493308800
1486,1630,1630,15,1,4,12,90,3,1,1,6,4,116.5466900000,39.9717600000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494777600
1487,1450,1450,18,1,4,14,80,5,2,2,21,10,116.6388710000,39.8883220000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1493308800
1488,2000,2000,18,1,4,12,152,3,1,1,6,3,116.4896100000,39.8972200000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494864000
1489,1900,1900,16,1,4,15,117,3,1,1,10,2,116.2847200000,40.0220400000,1,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1494345600
